StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,stop_without_complet,Q45,Q46,Q47,Q47_1_TEXT,Q47_7_TEXT,Q49,Q49_4_TEXT,Q51,Q52,Q53,Q53_1_TEXT,Q53_5_TEXT,Q55,Q55_4_TEXT,iqtest1_1,iqtest1_2,iqtest2_1,iqtest2_2,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,iqtest1,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,iqtest2,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,iqtest3,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,iqtest4,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,iqtest5,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,iqtest6,Q58,Q59,Q60,SC0,ResponseID,PROLIFIC_PID
2022-01-10 13:14:57,2022-01-10 13:29:53,IP Address,72.188.33.63,100,896,True,2022-01-10 13:29:53,R_1cTYH7QkLzWre84,,,,,28.5531005859375,-81.75969696044921875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,That would mean that I wouldn't be able to put as much in savings as i do now.,"I have enough savings to cover that amount.  I'm saving for a car, so that would set me back a bit.  I do not make much money.","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",I would pay with savings.,"I feel this is a necessary decision.  ","(2) You can pay in 12 monthly payments, of $100 each, which would amount to a total of $1200 .,Would you have the necessary cash on hand? Would the interest be worth paying in this case?",The interest would make it worth splitting the cost into payments,,,,,,,,IM_bIyAL1M28E9f3YF,IM_eOMl2R7tjVE2MTP,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,13.545,13.545,29.436,1,IM_8kKKjB4nAMNj9YN,23.232,23.232,29.984,1,IM_digXxcyqRdabhUp,10.093,10.093,13.801,1,IM_9voKE7k5pLmveuh,27.141,67.198,68.111,3,IM_0e0Ay4WQ02M11FH,44.948,44.948,49.308,1,IM_b1uQozoykXcvi4J,66.681,66.681,68.028,1,IM_aV3iD4mmfiuBFsN,35000,2,No,3,R_1cTYH7QkLzWre84,5c2789fc1694480001e4c4e3
2022-01-10 13:19:04,2022-01-10 13:30:00,IP Address,74.109.236.142,100,655,True,2022-01-10 13:30:00,R_U9nYK0qV9ADKHap,,,,,40.368499755859375,-80.0503997802734375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"This would cause a slight change in lifestyle, but nothing too extreme. In this case, I would likely bump my retirement savings down a percentage or so (I invest somewhat aggressively in my retirement) in order to make up the difference. I would probably not have quite as much spending money available for ""fun"" things; so a trip or a few dining out opportunities would be missed.","I would be able to pay the $200 expense without massive changes to my life or finances. As with my previous response, I would just want to be careful to avoid any unnecessary expenses so that my monthly budget was still in tact. So in that sense, I might have to sacrifice in the short-term (I couldn't buy Starbucks for instance), but no long-term issues.","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?","This would not require liquidation of savings, however, I would need to ensure that I did not have any additional unplanned expenditures (such as dining out or purchasing something unnecessary).","This would be a reasonably easy decision for me. I would hate that I would have to pay the amount, however, if my car needed it, it must be done.","(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I would need to move around a few things (I have several different accounts) in order to cover this expense, but I would ultimately choose the $399 option as I would be saving $81. I will say that the interest isn't necessarily so egregious that if I were experiencing a hardship, I would likely choose the financing option.",IM_8IbFwgffk3poH0V,,IM_7QdRZflfm3z1iYZ,,14.027,20.289,20.867,3,IM_8kKKjB4nAMNj9YN,1.542,19.784,20.407,3,IM_digXxcyqRdabhUp,1.388,26.485,27.377,3,IM_4YGq71e7yPXkA2p,1.053,14.466,15.552,3,IM_bayXaspy03kNXaB,0.719,25.377,26.031,4,IM_9pey1efRn9y0z8p,1.223,35.887,37.065,2,IM_784C00xIF940eOx,57000,2,Yes,2,R_U9nYK0qV9ADKHap,5fed01281d6cb4f2fef20220
2022-01-10 13:17:19,2022-01-10 13:30:02,IP Address,73.21.48.132,100,763,True,2022-01-10 13:30:02,R_xkYdyZkdf1yDR6x,,,,,31.8480072021484375,-81.60199737548828125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"A 15% pay cut would directly impact my life.  I would have to choose between paying the mortgage and other essential bills.  It would not impact my travel plans because I currently cannot afford to travel.  It would prevent me from buying a few books to read in my leisure time.  I would probably have to turn off netflix, which would impact my leisure time as well.","The only way I could come up with 2,000 dollars is if I don't pay my mortgage, car payment, water bill, electricity bill, and insurance bill.  I would have to hope that this happened around tax time and I could catch up the bills from my tax return.","(3) Take a chance, forego the service, and hope that the car lasts for a while longer. Of course, this leaves open the possibility of breakdown, or even greater expenses in the long run.,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",,"This decision would be very hard to make because I only have one vehicle and it must be in working order.  However, I know I won't be approved for a loan.","(2) You can pay in 12 monthly payments, of $100 each, which would amount to a total of $1200 .,Would you have the necessary cash on hand? Would the interest be worth paying in this case?",I would not have the cash on hand.  I would have to pay in interest in exchange for a payment plan.,,,,,,,,IM_bE2S9o14I9Ccz9X,,IM_7QdRZflfm3z1iYZ,,26.756,26.756,27.923,1,IM_8kKKjB4nAMNj9YN,11.041,11.041,11.806,1,IM_digXxcyqRdabhUp,40.301,40.301,41.649,1,IM_9voKE7k5pLmveuh,29.236,29.236,30.592,1,IM_72rU8yrbGxUD6Dz,22.259,39.695,40.742,2,IM_9nL7YBvVgXgG28d,31.747,31.747,33.352,1,,50000,7 or more,Yes,5,R_xkYdyZkdf1yDR6x,5f50928b5d41a420553ff777
2022-01-10 13:19:29,2022-01-10 13:30:08,IP Address,96.255.54.58,100,638,True,2022-01-10 13:30:08,R_1GIdiHE093C47Hy,,,,,38.643798828125,-77.34510040283203125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"I would need to cut back on luxuries such as restaurants and entertainment, but I would be able to otherwise maintain a fairly similar lifestyle.  ","I have the money available, and it would not cause any short or long term hardships, besides the opportunity cost of spending the money on something else or accruing interest in savings.",(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,I would transfer the necessary amount from my savings over to my checking account and pay the bill.,,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I would pay in cash because I have the money available, and I don't like paying interest.",IM_eOMl2R7tjVE2MTP,IM_bE2S9o14I9Ccz9X,IM_7QdRZflfm3z1iYZ,,18.498,18.498,19.509,1,IM_8kKKjB4nAMNj9YN,10.425,10.425,14.048,1,IM_digXxcyqRdabhUp,27.041,27.041,28.651,1,IM_9voKE7k5pLmveuh,27.965,27.965,30.756,1,IM_bayXaspy03kNXaB,37.562,38.517,40.026,2,IM_9nL7YBvVgXgG28d,0,0,120.108,0,,120000,4,Yes,4,R_1GIdiHE093C47Hy,5ac5300f9534ba0001c7446b
2022-01-10 13:24:09,2022-01-10 13:30:24,IP Address,99.121.91.94,100,374,True,2022-01-10 13:30:24,R_2VP8MK2e0xiWGxY,,,,,42.3755035400390625,-83.288299560546875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"I would be fine, no changes, maybe less travel","I have the money, no hardship","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",Have the money,"I have the money, easy decision","(1) You can pay the full amount in cash, which will cost you $999. ",,,,,,,,,IM_bE2S9o14I9Ccz9X,,IM_7QdRZflfm3z1iYZ,,14.526,14.526,16.133,1,IM_8kKKjB4nAMNj9YN,12.385,12.385,13.58,1,IM_digXxcyqRdabhUp,27.024,27.024,37.237,1,IM_4YGq71e7yPXkA2p,21.91,21.91,31.732,1,IM_72rU8yrbGxUD6Dz,20.827,20.827,21.645,1,IM_9nL7YBvVgXgG28d,30.827,30.827,32.387,1,IM_784C00xIF940eOx,55000,2,Yes,4,R_2VP8MK2e0xiWGxY,5f902184d7badd065adb604b
2022-01-10 13:24:32,2022-01-10 13:30:27,IP Address,75.188.141.50,100,354,True,2022-01-10 13:30:27,R_CmKiDSTQcKb3U77,,,,,39.9391937255859375,-83.282501220703125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,I would be able to maintain my lifestyle but I would not be able to buy as much or save as fast.,"I have 2,000 in the savings. I also have a credit card for 1,500 and I have cash in my checking account. My father also has 4,500 in his savings.",(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,I would pay in cash. I have savings to cover most emergencies.,,"(1) You can pay the full amount in cash, which will cost you $999. ",,,,,,,,,IM_bIyAL1M28E9f3YF,IM_bIyAL1M28E9f3YF,IM_6nAKdOfSbtJLV65,IM_78lVaLGnJ5CM8YJ,3.648,4.088,4.629,2,IM_8kKKjB4nAMNj9YN,6.1,6.54,6.7,2,IM_4MHogJ0S9DGj2CN,2.44,2.849,3.455,2,IM_4YGq71e7yPXkA2p,3.006,3.006,3.677,1,IM_0e0Ay4WQ02M11FH,2.996,2.996,3.678,1,IM_eJz8YdAOP6bc5H7,7.14,7.14,7.661,1,IM_784C00xIF940eOx,30000,2,Yes,1,R_CmKiDSTQcKb3U77,5a135875074b1900012527a9
2022-01-10 13:22:27,2022-01-10 13:31:24,IP Address,76.22.131.226,100,537,True,2022-01-10 13:31:24,R_2XgmtYN4VfnM6j8,,,,,37.03680419921875,-88.5933990478515625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"Yes, I would still maintain because I'm not the main income earner in my household.","Right now I would have the money in the bank. Otherwise, I'd probably have to wait until I got paid and then pay it.",(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,"I would wait until I got paid or just go and pay if I already had the money. ",,"(1) You can pay the full amount in cash, which will cost you $399. ,(2) You can pay in 12 monthly payments, of $40 each, which would amount to a total of $480 .,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I would do either. If I had the cash I'd pay up front, if i didn't, I'd take the payment plant. It would be worth it because I need the fridge.",IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,18.592,23.1,24.082,2,IM_8kKKjB4nAMNj9YN,8.91,9.382,10.19,2,IM_digXxcyqRdabhUp,69.454,69.454,71.567,1,IM_9voKE7k5pLmveuh,22.869,22.869,24.494,1,IM_72rU8yrbGxUD6Dz,27.8,27.8,28.697,1,IM_9nL7YBvVgXgG28d,57.764,79.769,80.636,2,IM_784C00xIF940eOx,75000,3,Yes,5,R_2XgmtYN4VfnM6j8,55b67c31fdf99b26b999cc1e
2022-01-10 13:22:31,2022-01-10 13:31:30,IP Address,174.57.238.5,100,539,True,2022-01-10 13:31:30,R_21htkw6o9YYFHOq,,,,,39.2733001708984375,-74.5876007080078125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,yes,Yes i can on short notice,"(3) Take a chance, forego the service, and hope that the car lasts for a while longer. Of course, this leaves open the possibility of breakdown, or even greater expenses in the long run.",,,"(1) You can pay the full amount in cash, which will cost you $399. ",,IM_bIyAL1M28E9f3YF,IM_eOMl2R7tjVE2MTP,IM_8DmZ9ZEfHxFip9z,IM_8DmZ9ZEfHxFip9z,11.594,11.594,12.943,1,IM_8kKKjB4nAMNj9YN,12.799,12.799,14.153,1,IM_digXxcyqRdabhUp,10.794,10.794,11.809,1,IM_8AoGXlUIEKJLJPL,18.554,18.554,19.74,1,IM_3sHSgkWYKQ9VC61,4.059,4.059,5.584,1,IM_b1uQozoykXcvi4J,13.2,13.488,14.266,2,IM_bQQ2CkCGY2caZQp,100000,5,Yes,2,R_21htkw6o9YYFHOq,60079f45348bb62bdcd363ff
2022-01-10 13:21:13,2022-01-10 13:31:40,IP Address,65.24.196.236,100,626,True,2022-01-10 13:31:40,R_21stffgX0p2MtF2,,,,,39.5348052978515625,-82.40959930419921875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,I would have to spend less in food,I would have a hard time coming up with it and have to make a bill be late in order to do it,"(3) Take a chance, forego the service, and hope that the car lasts for a while longer. Of course, this leaves open the possibility of breakdown, or even greater expenses in the long run.",,,"(2) You can pay in 12 monthly payments, of $40 each, which would amount to a total of $480 .",,IM_bE2S9o14I9Ccz9X,IM_eOMl2R7tjVE2MTP,IM_56bWIx22Rk85El7,IM_7QdRZflfm3z1iYZ,3.781,9.693,10.911,2,IM_8kKKjB4nAMNj9YN,2.98,40.5,42.4,3,IM_5BzfGKj0EaBpQUJ,26.654,26.654,27.645,1,IM_3sLYMUuo2HruxLf,8.534,49.922,51.955,3,IM_72rU8yrbGxUD6Dz,3.996,40.493,43.114,3,IM_9nL7YBvVgXgG28d,2.232,37.492,39.368,3,IM_bQQ2CkCGY2caZQp,40.000,3,Yes,3,R_21stffgX0p2MtF2,5fb16308dc5973607fa3041c
2022-01-10 13:13:59,2022-01-10 13:31:56,IP Address,172.58.59.96,100,1076,True,2022-01-10 13:31:56,R_2Ynrg60g7sIZ5uK,,,,,39.738800048828125,-104.9868011474609375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"I would be able to easily maintain the same lifestyle. ","I would take out a loan for it. ","(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $15 a month for 12 months, which would amount to about $180 total.",,,"(1) You can pay the full amount in cash, which will cost you $399. ",,IM_bE2S9o14I9Ccz9X,,IM_2gjsT7ynN5wQywd,,28.342,29.046,29.311,2,IM_8kKKjB4nAMNj9YN,99.065,99.065,99.89,1,IM_digXxcyqRdabhUp,27.485,43.013,48.387,2,IM_8AoGXlUIEKJLJPL,79.762,79.762,81.734,1,IM_4I4pucl3NMNRvKd,15.574,68.358,73.44,4,IM_9nL7YBvVgXgG28d,81.109,81.109,88.152,1,IM_56FHXol3GC4Wjwp,37000,3,Yes,4,R_2Ynrg60g7sIZ5uK,5658000ca9872d0011e1ba26
2022-01-10 13:14:25,2022-01-10 13:32:00,IP Address,174.213.161.142,100,1054,True,2022-01-10 13:32:00,R_0HfyuHpUbFBiXxD,,,,,44.9833984375,-93.26219940185546875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,I would still be able to have the same lifestyle as I did if I received a 5% cut in my salary.,If I had an immediate $200 unforeseen event I have the money already saved in my savings account.,(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,I would pay the whole amount upfront without having to get a loan or borrow from someone.,,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?",I would have the cash to pay for upfront.,IM_bE2S9o14I9Ccz9X,,IM_2gjsT7ynN5wQywd,,42.461,42.461,65.497,1,IM_8kKKjB4nAMNj9YN,57.355,57.355,59.374,1,IM_digXxcyqRdabhUp,63.06,63.06,64.766,1,IM_4M9BsM7lmtJiqnX,75.071,75.071,76.538,1,IM_bayXaspy03kNXaB,111.584,111.584,113.232,1,IM_9nL7YBvVgXgG28d,80.139,80.139,81.603,1,IM_4HMX6iFyKJckoip,99100,2,Yes,3,R_0HfyuHpUbFBiXxD,5d9f0981b22ffb00118e84cd
2022-01-10 13:28:02,2022-01-10 13:32:17,IP Address,174.20.82.251,100,254,True,2022-01-10 13:32:17,R_10VQhBrxl1YdiLC,,,,,45.0196075439453125,-93.24019622802734375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"Yes, no changes needed. No significant impacts.",Just pull it from savings. That's what savings is for.,(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,Pay by credit card and pay off when I get the bill.,,"(1) You can pay the full amount in cash, which will cost you $399. ",,IM_8IbFwgffk3poH0V,,IM_4Mb0h0CUu599JsN,,1.583,11.813,12.699,2,IM_8kKKjB4nAMNj9YN,0.846,7.698,10.704,3,IM_digXxcyqRdabhUp,0.817,21.813,24.321,2,IM_4YGq71e7yPXkA2p,1.06,9.646,10.4,2,IM_3sHSgkWYKQ9VC61,1.374,15.766,16.528,3,IM_9nL7YBvVgXgG28d,0.924,10.924,11.616,3,IM_aV3iD4mmfiuBFsN,132000,3,Yes,3,R_10VQhBrxl1YdiLC,58cbd23d5d42920001414dd8
